cantidad,desplazamientos,geografia_id,fecha_id,id
0,65,68655,1987,46245
0,161,68615,1987,46246
0,22,68575,1987,46247
0,181,68573,1987,46248
0,1,68572,1987,46249
0,2,68547,1987,46251
0,22,68406,1987,46264
0,14,68397,1987,46265
0,32,68385,1987,46266
0,1,68344,1987,46270
0,4,68322,1987,46273
0,6,68320,1987,46274
0,14,68318,1987,46275
0,33,68307,1987,46276
0,25,68296,1987,46278
0,1,68276,1987,46279
0,3,68271,1987,46280
0,32,68255,1987,46283
0,25,68250,1987,46284
0,369,68235,1987,46286
0,13,68211,1987,46289
0,18,68207,1987,46291
0,361,68190,1987,46292
0,19,68176,1987,46294
0,10,68162,1987,46297
0,51,68101,1987,46303
0,32,68092,1987,46304
0,113,68081,1987,46305
0,27,68077,1987,46307
0,5,68020,1987,46309
0,21,68001,1987,46311
0,2,68000,1987,46312
0,34,68895,1987,46313
0,18,73168,1987,46314
0,9,73124,1987,46317
0,34,73067,1987,46318
0,5,73055,1987,46319
0,2,73043,1987,46320
0,4,73024,1987,46323
0,7,73001,1987,46324
0,412,73000,1987,46325
0,10,70823,1987,46326
0,45,70771,1987,46328
0,1,70742,1987,46329
0,25,70717,1987,46330
0,22,70713,1987,46331
0,21,70708,1987,46332
0,1,70702,1987,46333
0,34,70678,1987,46334
0,3,70670,1987,46335
0,73,70508,1987,46337
0,17,70473,1987,46338
0,13,70429,1987,46339
0,18,70418,1987,46340
0,76,70265,1987,46342
0,13,70235,1987,46343
0,2,70233,1987,46344
0,3,70230,1987,46345
0,4,70221,1987,46346
0,17,70215,1987,46347
0,29,70204,1987,46348
0,3,70110,1987,46350
0,13,70001,1987,46351
0,443,70000,1987,46352
0,10,73870,1987,46353
0,79,73873,1987,46354
0,20,73675,1987,46360
0,6,73671,1987,46361
0,38,73624,1987,46362
0,2,73622,1987,46363
0,23,73616,1987,46364
0,2,73585,1987,46365
0,19,73563,1987,46366
0,25,73555,1987,46367
0,3,73520,1987,46369
0,12,73504,1987,46370
0,25,73483,1987,46371
0,4,73443,1987,46374
0,3,73411,1987,46375
0,6,73352,1987,46377
0,2,73319,1987,46380
0,2,73283,1987,46381
0,2,73268,1987,46384
0,37,73236,1987,46385
0,3,73226,1987,46386
0,10,73217,1987,46387
0,14,76863,1987,46391
0,34,76834,1987,46393
0,56,76828,1987,46394
0,18,76823,1987,46395
0,11,76736,1987,46396
0,6,76670,1987,46397
0,10,76622,1987,46398
0,33,76616,1987,46399
0,13,76563,1987,46401
0,3,76520,1987,46402
0,2,76364,1987,46407
0,3,76306,1987,46409
0,18,76275,1987,46410
0,70,76250,1987,46411
0,6,76248,1987,46412
0,5,76243,1987,46414
0,10,76233,1987,46415
0,11,76147,1987,46416
0,3,76122,1987,46419
0,6,76113,1987,46420
0,14,76111,1987,46421
0,13,76109,1987,46422
0,19,76100,1987,46423
0,5,76054,1987,46424
0,5,76041,1987,46425
0,25,76001,1987,46428
0,413,76000,1987,46429
0,32,81794,1987,46432
0,66,81736,1987,46433
0,20,81591,1987,46434
0,87,81300,1987,46435
0,4,81220,1987,46436
0,108,81065,1987,46437
0,86,81001,1987,46438
0,403,81000,1987,46439
0,23,85440,1987,46440
0,5,85430,1987,46441
0,10,85410,1987,46442
0,64,85400,1987,46443
0,31,85325,1987,46444
0,22,85300,1987,46446
0,5,85279,1987,46447
0,71,85250,1987,46449
0,5,85230,1987,46450
0,54,85225,1987,46451
0,14,85162,1987,46452
0,18,85139,1987,46453
0,1,85136,1987,46454
0,87,85125,1987,46455
0,2,85015,1987,46456
0,2,85001,1987,46458
0,414,85000,1987,46459
0,34,86001,1987,46460
0,220,86000,1987,46461
0,22,86885,1987,46462
0,11,86865,1987,46463
0,5,86760,1987,46464
0,18,86757,1987,46465
0,28,86755,1987,46466
0,1,86749,1987,46467
0,16,86573,1987,46468
0,41,86571,1987,46469
0,5,86569,1987,46470
0,27,86568,1987,46471
0,12,86320,1987,46472
0,8,91000,1987,46476
0,7,94000,1987,46479
0,16,95015,1987,46480
0,104,95001,1987,46481
0,184,95000,1987,46482
0,3,94001,1987,46483
0,16,97001,1987,46485
0,20,97000,1987,46486
0,37,95200,1987,46487
0,27,95025,1987,46488
0,16,99773,1987,46489
0,1,99624,1987,46490
0,5,99524,1987,46491
0,22,99000,1987,46493
0,4,97666,1987,46494
0,271,17000,1988,46495
0,1,17001,1988,46496
0,7,17013,1988,46497
0,15,17042,1988,46498
0,8,17380,1988,46503
0,4,17388,1988,46504
0,1,17433,1988,46505
0,1,17442,1988,46506
0,1,17446,1988,46508
0,1,17486,1988,46509
0,1,17513,1988,46511
0,4,17524,1988,46512
0,15,17541,1988,46513
0,76,17614,1988,46514
0,11,17616,1988,46515
0,13,17653,1988,46516
0,27,17662,1988,46517
0,46,17777,1988,46519
0,8,17873,1988,46521
0,31,17877,1988,46522
0,353,15000,1988,46523
0,5,15090,1988,46529
0,2,15109,1988,46534
0,1,15135,1988,46537
0,3,15162,1988,46538
0,1,15172,1988,46539
0,1,15176,1988,46540
0,3,15183,1988,46542
0,7,15223,1988,46550
0,8,15244,1988,46556
0,9,15377,1988,46570
0,5,15442,1988,46576
0,10,15455,1988,46577
0,5,15469,1988,46580
0,90,15480,1988,46582
0,42,15507,1988,46586
0,17,15514,1988,46588
0,2,15518,1988,46590
0,13,15531,1988,46592
0,7,15533,1988,46593
0,7,15550,1988,46596
0,66,15572,1988,46597
0,18,15681,1988,46610
0,14,15690,1988,46612
0,13,15757,1988,46620
0,4,15759,1988,46621
0,31,11001,1988,46647
0,1,13000,1988,46648
0,19,13001,1988,46649
0,44,13006,1988,46650
0,73,13030,1988,46651
0,20,13042,1988,46652
0,11,13074,1988,46655
0,14,13140,1988,46656
0,7,13160,1988,46657
0,18,13212,1988,46659
0,225,13244,1988,46661
0,44,13430,1988,46665
0,5,13433,1988,46666
0,66,13442,1988,46668
0,62,13458,1988,46669
0,25,13468,1988,46670
0,6,13473,1988,46671
0,11,13549,1988,46673
0,22,13580,1988,46674
0,25,13600,1988,46675
0,7,13620,1988,46676
0,70,13654,1988,46679
0,3,13655,1988,46680
0,19,13657,1988,46681
0,64,13667,1988,46682
0,86,13670,1988,46683
0,3,13673,1988,46684
0,1,13683,1988,46685
0,9,13688,1988,46686
0,22,13744,1988,46687
0,112,13810,1988,46690
0,1,13873,1988,46693
0,15,13894,1988,46694
0,14,8000,1988,46695
0,7,8001,1988,46696
0,6,8436,1988,46704
0,1,8770,1988,46716
0,33,1001,1988,46719
0,10,5000,1988,46720
0,239,5001,1988,46721
0,39,5002,1988,46722
0,22,5004,1988,46723
0,6,5021,1988,46724
0,11,5030,1988,46725
0,38,5031,1988,46726
0,17,5034,1988,46727
0,5,5036,1988,46728
0,12,5040,1988,46730
0,1,5042,1988,46731
0,14,5044,1988,46732
0,668,5045,1988,46733
0,752,5051,1988,46734
0,67,5055,1988,46735
0,1,5059,1988,46736
0,7,5079,1988,46737
0,29,5088,1988,46739
0,30,5091,1988,46740
0,24,5093,1988,46741
0,31,5101,1988,46742
0,27,5107,1988,46743
0,20,5113,1988,46744
0,19,5120,1988,46745
0,21,5125,1988,46746
0,12,5129,1988,46747
0,52,5134,1988,46748
0,102,5138,1988,46749
0,18,5142,1988,46750
0,11,5145,1988,46751
0,160,5147,1988,46752
0,5,5148,1988,46753
0,52,5154,1988,46755
0,284,5172,1988,46756
0,5,5190,1988,46757
0,61,5197,1988,46758
0,25,5209,1988,46760
0,72,5234,1988,46762
0,3,5240,1988,46764
0,161,5250,1988,46765
0,7,5266,1988,46767
0,38,5284,1988,46769
0,5,5306,1988,46770
0,152,5313,1988,46773
0,5,5315,1988,46774
0,10,5347,1988,46777
0,20,5353,1988,46778
0,21,5360,1988,46779
0,71,5361,1988,46780
0,18,5364,1988,46781
0,4,5376,1988,46783
0,18,5400,1988,46786
0,5,5411,1988,46787
0,27,5425,1988,46788
0,1,5467,1988,46790
0,2,5475,1988,46791
0,131,5480,1988,46792
0,26,5483,1988,46793
0,610,5490,1988,46794
0,57,5495,1988,46795
0,7,5541,1988,46797
0,50,5543,1988,46798
0,2,5576,1988,46799
0,55,5579,1988,46800
0,117,5585,1988,46801
0,24,5591,1988,46802
0,51,5604,1988,46803
0,21,5607,1988,46804
0,20,5615,1988,46805
0,66,5628,1988,46806
0,53,5642,1988,46808
0,16,5647,1988,46809
0,165,5649,1988,46810
0,37,5652,1988,46811
0,3,5656,1988,46812
0,2,5658,1988,46813
0,175,5659,1988,46814
0,190,5660,1988,46815
0,66,5664,1988,46816
0,215,5665,1988,46817
0,336,5667,1988,46818
0,22,5670,1988,46819
0,3,5674,1988,46820
0,9,5679,1988,46821
0,23,5686,1988,46822
0,5,5690,1988,46823
0,5,5697,1988,46824
0,242,5736,1988,46825
0,52,5756,1988,46826
0,21,5761,1988,46827
0,17,5789,1988,46828
0,73,5790,1988,46829
0,1,5809,1988,46831
0,8,5819,1988,46832
0,3,5837,1988,46833
0,33,5842,1988,46834
0,63,5847,1988,46835
0,27,5854,1988,46836
0,24,5856,1988,46837
0,27,5858,1988,46838
0,18,5873,1988,46840
0,3,5885,1988,46841
0,30,5895,1988,46842
0,22,5887,1988,46843
0,41,5890,1988,46844
0,89,5893,1988,46845
0,10,41551,1988,46847
0,3,41615,1988,46848
0,5,41660,1988,46849
0,17,41668,1988,46850
0,12,41676,1988,46851
0,8,41770,1988,46852
0,4,41791,1988,46853
0,4,41797,1988,46854
0,19,41799,1988,46855
0,109,44000,1988,46860
0,21,44001,1988,46861
0,5,44035,1988,46862
0,2,44078,1988,46863
0,48,44090,1988,46864
0,2,44110,1988,46866
0,1,44279,1988,46867
0,13,44420,1988,46869
0,8,44430,1988,46870
0,4,44650,1988,46872
0,5,44855,1988,46874
0,290,27000,1988,46876
0,25,27001,1988,46877
0,42,27006,1988,46878
0,6,27025,1988,46879
0,5,27073,1988,46881
0,4,27075,1988,46882
0,12,27077,1988,46883
0,13,27099,1988,46884
0,9,27150,1988,46886
0,10,27205,1988,46888
0,14,27245,1988,46889
0,7,27361,1988,46891
0,13,27372,1988,46892
0,2,27425,1988,46894
0,5,27450,1988,46896
0,2,27491,1988,46897
0,7,27580,1988,46899
0,63,27615,1988,46901
0,6,27660,1988,46902
0,39,27800,1988,46905
0,217,41000,1988,46907
0,14,41001,1988,46908
0,9,41020,1988,46912
0,8,41078,1988,46914
0,1,41132,1988,46915
0,13,41206,1988,46916
0,6,41298,1988,46918
0,14,41306,1988,46919
0,18,41359,1988,46923
0,8,41378,1988,46924
0,34,41396,1988,46925
0,1,41483,1988,46926
0,2,41524,1988,46929
0,7,41530,1988,46930
0,8,25862,1988,46931
0,3,25871,1988,46933
0,3,25878,1988,46936
0,141,25885,1988,46937
0,10,23000,1988,46940
0,4,23001,1988,46941
0,46,23068,1988,46942
0,401,23079,1988,46943
0,2,23090,1988,46944
0,14,23162,1988,46945
0,18,23168,1988,46946
0,36,23182,1988,46947
0,24,23189,1988,46948
0,10,23300,1988,46949
0,23,23350,1988,46950
0,28,23417,1988,46951
0,430,23419,1988,46952
0,9,23464,1988,46953
0,117,23466,1988,46954
0,19,23500,1988,46955
0,136,23555,1988,46956
0,137,23570,1988,46957
0,26,23574,1988,46958
0,42,23580,1988,46959
0,8,23660,1988,46961
0,20,23670,1988,46962
0,9,23672,1988,46963
0,17,23678,1988,46965
0,10,23682,1988,46966
0,6,23686,1988,46967
0,1,23807,1988,46968
0,4,23815,1988,46969
0,332,23855,1988,46970
0,64,20045,1988,46971
0,23,20060,1988,46972
0,23,20175,1988,46973
0,18,20178,1988,46974
0,75,20228,1988,46975
0,118,20238,1988,46976
0,10,20250,1988,46977
0,21,20310,1988,46979
0,17,20383,1988,46980
0,27,20400,1988,46981
0,25,20443,1988,46982
0,55,20517,1988,46983
0,32,20550,1988,46984
0,49,20570,1988,46985
0,7,20614,1988,46986
0,3,20621,1988,46987
0,85,20710,1988,46988
0,29,20750,1988,46989
0,20,20770,1988,46990
0,9,20787,1988,46991
0,455,25000,1988,46992
0,1,25086,1988,46998
0,1,25120,1988,47001
0,5,25123,1988,47002
0,56,25148,1988,47004
0,18,25168,1988,47007
0,13,25258,1988,47016
0,9,25290,1988,47023
0,11,25293,1988,47024
0,2,25297,1988,47026
0,4,25320,1988,47031
0,13,25339,1988,47037
0,5,25386,1988,47041
0,42,25394,1988,47042
0,8,25398,1988,47043
0,24,25438,1988,47049
0,4,25473,1988,47050
0,4,25489,1988,47054
0,14,25513,1988,47057
0,8,25518,1988,47058
0,2,25572,1988,47062
0,8,25580,1988,47063
0,13,25596,1988,47066
0,1,25612,1988,47068
0,3,25662,1988,47073
0,1,25718,1988,47074
0,1,25754,1988,47079
0,10,25815,1988,47092
0,14,25823,1988,47094
0,5,25839,1988,47095
0,1,19110,1988,47100
0,17,19130,1988,47101
0,30,19137,1988,47102
0,5,19142,1988,47103
0,10,19212,1988,47104
0,39,19256,1988,47105
0,7,19290,1988,47106
0,1,19318,1988,47108
0,6,19355,1988,47109
0,58,19364,1988,47110
0,8,19392,1988,47111
0,17,19397,1988,47112
0,1,19418,1988,47113
0,40,19450,1988,47114
0,7,19455,1988,47115
0,5,19473,1988,47116
0,54,19517,1988,47118
0,9,19532,1988,47119
0,8,19548,1988,47121
0,1,19573,1988,47122
0,34,19585,1988,47123
0,3,19622,1988,47124
0,6,19693,1988,47125
0,2,19698,1988,47126
0,66,19701,1988,47127
0,6,19743,1988,47128
0,11,19760,1988,47129
0,3,19780,1988,47130
0,14,19785,1988,47131
0,11,19807,1988,47132
0,7,19809,1988,47133
0,5,19821,1988,47134
0,4,19845,1988,47136
0,997,20000,1988,47137
0,138,20001,1988,47138
0,33,20011,1988,47139
0,112,20013,1988,47140
0,4,20032,1988,47141
0,642,19000,1988,47142
0,10,19001,1988,47143
0,26,19022,1988,47144
0,13,19050,1988,47145
0,24,19075,1988,47146
0,73,19100,1988,47147
0,305,18000,1988,47148
0,61,18001,1988,47149
0,5,18094,1988,47151
0,39,18150,1988,47152
0,8,18205,1988,47153
0,11,18247,1988,47154
0,11,18256,1988,47155
0,24,18410,1988,47156
0,3,18460,1988,47157
0,3,18479,1988,47158
0,41,18592,1988,47159
0,27,18610,1988,47160
0,31,18753,1988,47161
0,12,18756,1988,47162
0,5,18785,1988,47163
0,24,18860,1988,47164
0,592,70000,1988,47165
0,9,70001,1988,47166
0,5,70110,1988,47167
0,15,70124,1988,47168
0,58,70204,1988,47169
0,16,70215,1988,47170
0,32,70230,1988,47172
0,18,70233,1988,47173
0,12,70235,1988,47174
0,31,70265,1988,47175
0,5,70400,1988,47176
0,10,70418,1988,47177
0,30,70429,1988,47178
0,22,70473,1988,47179
0,112,70508,1988,47180
0,2,70523,1988,47181
0,7,70670,1988,47182
0,51,70678,1988,47183
0,7,70702,1988,47184
0,12,70708,1988,47185
0,43,70713,1988,47186
0,19,70717,1988,47187
0,1,70742,1988,47188
0,58,70771,1988,47189
0,3,70820,1988,47190
0,14,70823,1988,47191
0,366,73000,1988,47192
0,16,73001,1988,47193
0,7,73024,1988,47194
0,5,73043,1988,47197
0,1,73055,1988,47198
0,49,73067,1988,47199
0,41,73168,1988,47203
0,16,68895,1988,47204
0,2,68000,1988,47205
0,32,68001,1988,47206
0,359,68081,1988,47212
0,29,68092,1988,47213
0,63,68101,1988,47214
0,1,68147,1988,47217
0,1,68152,1988,47218
0,13,68162,1988,47220
0,1,68167,1988,47221
0,10,68176,1988,47223
0,131,68190,1988,47225
0,18,68207,1988,47226
0,2,68211,1988,47228
0,590,68235,1988,47231
0,7,68245,1988,47232
0,17,68250,1988,47233
0,76,68255,1988,47234
0,16,68276,1988,47238
0,6,68296,1988,47239
0,7,68307,1988,47241
0,7,68318,1988,47242
0,1,68322,1988,47244
0,4,68324,1988,47245
0,5,68327,1988,47246
0,13,68344,1988,47247
0,10,68368,1988,47248
0,30,68377,1988,47250
0,38,68385,1988,47251
0,14,68397,1988,47252
0,37,68406,1988,47253
0,3,68418,1988,47254
0,20,68425,1988,47255
0,12,68432,1988,47256
0,4,68444,1988,47257
0,1,68468,1988,47259
0,1,68498,1988,47260
0,5,68500,1988,47261
0,14,68522,1988,47263
0,124,68573,1988,47269
0,36,68575,1988,47270
0,120,68615,1988,47271
0,102,68655,1988,47272
0,4,68669,1988,47273
0,10,68673,1988,47274
0,3,68679,1988,47275
0,4,68686,1988,47278
0,546,68689,1988,47279
0,23,68720,1988,47281
0,257,68745,1988,47282
0,3,68755,1988,47283
0,15,68770,1988,47284
0,18,68773,1988,47285
0,24,68780,1988,47286
0,24,68861,1988,47289
0,279,66000,1988,47292
0,5,66001,1988,47293
0,11,66045,1988,47294
0,6,66075,1988,47295
0,27,66088,1988,47296
0,7,66170,1988,47297
0,9,66318,1988,47298
0,4,66383,1988,47299
0,11,66400,1988,47300
0,34,66456,1988,47302
0,42,66572,1988,47303
0,113,66594,1988,47304
0,2,66682,1988,47305
0,8,66687,1988,47306
0,1,63594,1988,47307
0,17,63000,1988,47309
0,5,63302,1988,47316
0,11,63548,1988,47319
0,4,52356,1988,47322
0,31,52378,1988,47323
0,1,52381,1988,47324
0,4,52399,1988,47327
0,4,52405,1988,47328
0,1,52435,1988,47332
0,9,52540,1988,47338
0,4,52678,1988,47345
0,11,52693,1988,47349
0,7,52786,1988,47354
0,4,52835,1988,47356
0,4,54480,1988,47359
0,55,54498,1988,47360
0,4,54518,1988,47361
0,3,54553,1988,47363
0,1,54660,1988,47365
0,51,54670,1988,47366
0,11,54720,1988,47369
0,27,54800,1988,47371
0,119,54810,1988,47372
0,652,54000,1988,47376
0,33,54001,1988,47377
0,90,54003,1988,47378
0,24,54051,1988,47379
0,7,54109,1988,47381
0,1,54125,1988,47382
0,42,54128,1988,47383
0,11,54174,1988,47385
0,66,54206,1988,47386
0,22,54245,1988,47389
0,3,54250,1988,47390
0,10,54261,1988,47391
0,23,54344,1988,47393
0,31,54385,1988,47396
0,14,54398,1988,47397
0,1,50000,1988,47400
0,39,50001,1988,47401
0,14,50006,1988,47402
0,2,50124,1988,47404
0,29,50150,1988,47405
0,6,50223,1988,47406
0,13,50226,1988,47407
0,7,50245,1988,47408
0,190,50251,1988,47409
0,132,50270,1988,47410
0,17,50287,1988,47411
0,59,50313,1988,47412
0,5,50318,1988,47413
0,34,50325,1988,47414
0,26,50330,1988,47415
0,32,50350,1988,47416
0,21,50370,1988,47417
0,18,50400,1988,47418
0,16,50450,1988,47419
0,31,50568,1988,47420
0,3,50573,1988,47421
0,30,50577,1988,47422
0,32,50590,1988,47423
0,14,50606,1988,47424
0,38,50683,1988,47426
0,1,50686,1988,47427
0,49,50689,1988,47428
0,212,50711,1988,47429
0,139,52000,1988,47430
0,6,52001,1988,47431
0,5,52019,1988,47432
0,5,52079,1988,47436
0,13,52110,1988,47438
0,6,52224,1988,47443
0,2,52227,1988,47444
0,10,52256,1988,47449
0,12,52258,1988,47450
0,761,47000,1988,47456
0,94,47001,1988,47457
0,1,47030,1988,47458
0,27,47053,1988,47459
0,19,47058,1988,47460
0,4,47161,1988,47461
0,62,47170,1988,47462
0,122,47189,1988,47463
0,12,47205,1988,47464
0,37,47245,1988,47465
0,5,47258,1988,47466
0,6,47268,1988,47467
0,48,47288,1988,47468
0,21,47318,1988,47469
0,12,47460,1988,47470
0,9,47541,1988,47471
0,5,47545,1988,47472
0,41,47551,1988,47473
0,53,47555,1988,47474
0,3,47570,1988,47475
0,4,47605,1988,47476
0,62,47660,1988,47477
0,5,47675,1988,47478
0,6,47692,1988,47479
0,11,47703,1988,47480
0,15,47707,1988,47481
0,2,47745,1988,47483
0,26,47798,1988,47484
0,4,47960,1988,47485
0,45,47980,1988,47486
0,16,99000,1988,47488
0,2,99001,1988,47489
0,2,99524,1988,47490
0,7,99773,1988,47492
0,13,95025,1988,47493
0,54,95200,1988,47494
0,68,97000,1988,47495
0,54,97001,1988,47496
0,9,97161,1988,47497
0,8,94001,1988,47498
0,161,95000,1988,47499
0,83,95001,1988,47500
0,11,95015,1988,47501
0,13,94000,1988,47502
0,1,91000,1988,47505
0,16,86320,1988,47509
0,52,86568,1988,47510
0,13,86569,1988,47511
0,7,86571,1988,47512
0,3,86573,1988,47513
0,12,86749,1988,47514
0,48,86755,1988,47515
0,19,86757,1988,47516
0,3,86760,1988,47517
0,22,86865,1988,47518
0,23,86885,1988,47519
0,233,86000,1988,47520
0,15,86001,1988,47521
0,330,85000,1988,47522
0,5,85001,1988,47523
0,2,85010,1988,47524
0,23,85125,1988,47526
0,12,85139,1988,47528
0,39,85162,1988,47529
0,1,85225,1988,47530
0,41,85230,1988,47531
0,65,85250,1988,47532
0,7,85263,1988,47533
0,17,85300,1988,47535
0,6,85315,1988,47536
0,6,85325,1988,47537
0,31,85400,1988,47538
0,57,85410,1988,47539
0,9,85430,1988,47540
0,9,85440,1988,47541
0,333,81000,1988,47542
0,36,81001,1988,47543
0,95,81065,1988,47544
0,7,81220,1988,47545
0,20,81300,1988,47546
0,16,81591,1988,47547
0,63,81736,1988,47548
0,96,81794,1988,47549
0,7,76895,1988,47551
0,404,76000,1988,47552
0,22,76001,1988,47553
0,4,76020,1988,47554
0,3,76036,1988,47555
0,5,76041,1988,47556
0,15,76054,1988,47557
0,18,76100,1988,47558
0,49,76109,1988,47559
0,13,76111,1988,47560
0,6,76113,1988,47561
0,4,76126,1988,47563
0,2,76147,1988,47565
0,20,76233,1988,47566
0,10,76243,1988,47567
0,6,76246,1988,47568
0,27,76250,1988,47570
0,7,76275,1988,47571
0,2,76306,1988,47572
0,4,76364,1988,47574
0,3,76400,1988,47576
0,14,76497,1988,47578
0,9,76563,1988,47580
0,8,76616,1988,47582
0,13,76736,1988,47585
0,17,76823,1988,47586
0,43,76828,1988,47587
0,47,76834,1988,47588
0,26,76863,1988,47590
0,12,73217,1988,47594
0,11,73226,1988,47595
0,2,73236,1988,47596
0,4,73268,1988,47597
0,2,73270,1988,47598
0,3,73283,1988,47600
0,10,73349,1988,47603
0,3,73352,1988,47604
0,6,73408,1988,47605
0,14,73411,1988,47606
0,11,73483,1988,47610
0,2,73504,1988,47611
0,6,73520,1988,47612
0,28,73555,1988,47614
0,20,73563,1988,47615
0,17,73585,1988,47616
0,36,73616,1988,47617
0,3,73622,1988,47618
0,21,73624,1988,47619
0,13,73675,1988,47621
0,3,73686,1988,47623
0,1,73854,1988,47625
0,11,73873,1988,47627
0,8,73870,1988,47628
0,79,5893,1989,47629
0,53,5890,1989,47630
0,32,5887,1989,47631
0,29,5895,1989,47632
0,17,5885,1989,47633
0,26,5873,1989,47634
0,14,5861,1989,47635
0,17,5858,1989,47636
0,5,5856,1989,47637
0,43,5854,1989,47638
0,102,5847,1989,47639
0,44,5842,1989,47640
0,877,5837,1989,47641
0,20,5819,1989,47642
0,43,5790,1989,47645
0,10,5789,1989,47646
0,3,5761,1989,47647
0,41,5756,1989,47648
0,91,5736,1989,47649
0,3,5697,1989,47650
0,10,5690,1989,47651
0,3,5686,1989,47652
0,12,5679,1989,47653
0,39,5674,1989,47654
0,111,5670,1989,47655
0,60,5667,1989,47656
0,237,5665,1989,47657
0,86,5664,1989,47658
0,173,5660,1989,47659
0,202,5659,1989,47660
0,2,5658,1989,47661
0,6,5656,1989,47662
0,86,5652,1989,47663
0,204,5649,1989,47664
0,16,5647,1989,47665
0,114,5642,1989,47666
0,42,5628,1989,47668
0,6,5615,1989,47669
0,1,5607,1989,47670
0,42,5604,1989,47671
0,13,5591,1989,47672
0,58,5585,1989,47673
0,35,5579,1989,47674
0,2,5576,1989,47675
0,43,5543,1989,47676
0,4,5501,1989,47678
0,60,5495,1989,47679
0,486,5490,1989,47680
0,55,5483,1989,47681
0,161,5480,1989,47682
0,4,5475,1989,47683
0,1,5467,1989,47684
0,13,5440,1989,47685
0,114,5425,1989,47686
0,5,5411,1989,47687
0,3,5400,1989,47688
0,4,5390,1989,47689
0,1,5368,1989,47692
0,9,5364,1989,47693
0,122,5361,1989,47694
0,14,5360,1989,47695
0,2,5353,1989,47696
0,4,5321,1989,47698
0,21,5315,1989,47700
0,293,5313,1989,47701
0,3,5310,1989,47702
0,4,5306,1989,47704
0,54,5284,1989,47705
0,8,5282,1989,47706
0,8,5266,1989,47707
0,111,5250,1989,47709
0,3,5240,1989,47710
0,1,5237,1989,47711
0,207,5234,1989,47712
0,3,5212,1989,47713
0,12,5209,1989,47714
0,131,5197,1989,47716
0,243,5172,1989,47718
0,72,5154,1989,47719
0,1,5150,1989,47720
0,17,5148,1989,47721
0,118,5147,1989,47722
0,5,5145,1989,47723
0,12,5142,1989,47724
0,109,5138,1989,47725
0,32,5134,1989,47726
0,2,5129,1989,47727
0,23,5125,1989,47728
0,48,5120,1989,47729
0,31,5113,1989,47730
0,13,5107,1989,47731
0,26,5101,1989,47732
0,46,5093,1989,47733
0,10,5091,1989,47734
0,36,5088,1989,47735
0,2,5079,1989,47737
0,70,5055,1989,47739
0,760,5051,1989,47740
0,569,5045,1989,47741
0,20,5044,1989,47742
0,22,5042,1989,47743
0,7,5040,1989,47744
0,5,5038,1989,47745
0,12,5036,1989,47746
0,37,5034,1989,47747
0,40,5031,1989,47748
0,2,5030,1989,47749
0,16,5021,1989,47750
0,37,5002,1989,47752
0,359,5001,1989,47753
0,7,5000,1989,47754
0,29,1001,1989,47755
0,5,8770,1989,47758
0,1,8638,1989,47762
0,9,8549,1989,47768
0,19,8001,1989,47778
0,34,8000,1989,47779
0,48,13894,1989,47780
0,3,13836,1989,47783
0,118,13810,1989,47784
0,7,13780,1989,47785
0,5,13760,1989,47786
0,80,13744,1989,47787
0,30,13688,1989,47788
0,9,13683,1989,47789
0,28,13670,1989,47791
0,64,13667,1989,47792
0,109,13657,1989,47793
0,23,13655,1989,47794
0,90,13654,1989,47795
0,7,13650,1989,47796
0,4,13620,1989,47798
0,14,13600,1989,47799
0,7,13580,1989,47800
0,74,13549,1989,47801
0,3,13490,1989,47802
0,27,13473,1989,47803
0,5,13468,1989,47804
0,71,13458,1989,47805
0,120,13442,1989,47806
0,6,13440,1989,47807
0,7,13433,1989,47808
0,67,13430,1989,47809
0,3,13268,1989,47811
0,6,13248,1989,47812
0,391,13244,1989,47813
0,79,13212,1989,47815
0,10,13160,1989,47817
0,1,13140,1989,47818
0,69,13074,1989,47819
0,2,13062,1989,47820
0,9,13052,1989,47821
0,14,13042,1989,47822
0,28,13030,1989,47823
0,123,13006,1989,47824
0,14,13001,1989,47825
0,1,13000,1989,47826
0,38,11001,1989,47827
0,12,15755,1989,47855
0,14,15681,1989,47864
0,11,15673,1989,47866
0,5,15667,1989,47867
0,10,15660,1989,47869
0,34,15580,1989,47876
0,41,15572,1989,47877
0,2,15533,1989,47881
0,16,15531,1989,47882
0,4,15518,1989,47884
0,35,15514,1989,47886
0,26,15507,1989,47888
0,119,15480,1989,47892
0,3,15469,1989,47894
0,4,15455,1989,47897
0,15,15442,1989,47898
0,6,15401,1989,47902
0,9,15377,1989,47904
0,3,15332,1989,47908
0,3,15244,1989,47918
0,11,15236,1989,47920
0,20,15223,1989,47924
0,8,15212,1989,47927
0,6,15183,1989,47932
0,11,15176,1989,47934
0,2,15135,1989,47937
0,1,15104,1989,47942
0,3,15090,1989,47945
0,1,15001,1989,47950
0,435,15000,1989,47951
0,25,17877,1989,47952
0,4,17873,1989,47953
0,18,17777,1989,47955
0,6,17665,1989,47956
0,49,17662,1989,47957
0,24,17616,1989,47959
0,60,17614,1989,47960
0,24,17541,1989,47961
0,6,17524,1989,47962
0,6,17513,1989,47963
0,12,17486,1989,47965
0,21,17444,1989,47967
0,19,17380,1989,47971
0,3,17174,1989,47973
0,6,17088,1989,47974
0,1,17050,1989,47975
0,22,17042,1989,47976
0,20,17013,1989,47977
0,2,17001,1989,47978
