geografia_id,fecha_id,unidad,cantidad,recurso_id,id
15580,2019,QUILATES,223,39,12744
15580,2021,QUILATES,1255,39,12745
15580,2017,QUILATES,247,39,12746
15580,2018,QUILATES,975,39,12747
15580,2019,QUILATES,123,39,12748
15580,2020,QUILATES,4,39,12749
15580,2017,QUILATES,2663,39,12750
15580,2018,QUILATES,3734,39,12751
15580,2019,QUILATES,225,39,12752
15580,2017,QUILATES,4035,39,12753
15580,2018,QUILATES,3064,39,12754
15580,2019,QUILATES,105,39,12755
15580,2020,QUILATES,131,39,12756
15580,2016,QUILATES,197,39,12757
15580,2017,QUILATES,1214,39,12758
15580,2018,QUILATES,741,39,12759
15580,2019,QUILATES,50,39,12760
15580,2020,QUILATES,1823,39,12761
15580,2017,QUILATES,5865,39,12762
15580,2018,QUILATES,1481,39,12763
15580,2019,QUILATES,996,39,12764
15580,2017,QUILATES,295,39,12765
15580,2018,QUILATES,605,39,12766
15580,2019,QUILATES,53,39,12767
15580,2020,QUILATES,259,39,12768
15599,2017,METROS CUBICOS,320,5,12769
15599,2019,METROS CUBICOS,284,5,12770
15599,2017,METROS CUBICOS,170,5,12771
15599,2018,METROS CUBICOS,50,5,12772
15599,2019,METROS CUBICOS,300,5,12773
15599,2016,METROS CUBICOS,140,5,12774
15599,2019,METROS CUBICOS,60,5,12775
15599,2016,METROS CUBICOS,450,5,12776
15599,2017,METROS CUBICOS,510,5,12777
15599,2018,METROS CUBICOS,1283,5,12778
15599,2019,METROS CUBICOS,120,5,12779
15599,2013,METROS CUBICOS,200,6,12780
15599,2014,METROS CUBICOS,80,8,12781
15599,2015,METROS CUBICOS,140,8,12782
15599,2013,METROS CUBICOS,131,8,12783
15599,2015,METROS CUBICOS,300,8,12784
15599,2016,METROS CUBICOS,100,8,12785
15599,2015,METROS CUBICOS,650,9,12786
15599,2013,METROS CUBICOS,800,19,12787
15599,2014,METROS CUBICOS,70,19,12788
15599,2013,METROS CUBICOS,600,19,12789
15599,2015,METROS CUBICOS,1480,27,12790
15599,2016,METROS CUBICOS,460,19,12791
15599,2017,METROS CUBICOS,620,7,12792
15599,2021,METROS CUBICOS,1220,7,12793
15599,2016,METROS CUBICOS,800,7,12794
15599,2020,METROS CUBICOS,900,7,12795
15599,2021,METROS CUBICOS,4242,7,12796
15599,2019,METROS CUBICOS,380,7,12797
15599,2020,METROS CUBICOS,2100,7,12798
15599,2016,METROS CUBICOS,1250,7,12800
15599,2017,METROS CUBICOS,820,7,12801
15599,2018,METROS CUBICOS,670,7,12802
15599,2019,METROS CUBICOS,270,7,12803
15599,2020,METROS CUBICOS,4404,7,12804
15599,2017,METROS CUBICOS,820,10,12805
15599,2019,METROS CUBICOS,100,10,12806
15599,2017,METROS CUBICOS,790,10,12807
15599,2018,METROS CUBICOS,450,10,12808
15599,2019,METROS CUBICOS,10,10,12809
15599,2016,METROS CUBICOS,520,10,12810
15599,2019,METROS CUBICOS,630,10,12811
15599,2016,METROS CUBICOS,940,10,12812
15599,2018,METROS CUBICOS,600,10,12813
15599,2019,METROS CUBICOS,650,10,12814
15600,2018,TONELADAS,2000,15,12815
15600,2019,TONELADAS,723,15,12816
15600,2012,TONELADAS,55204,15,12817
15600,2013,TONELADAS,30109,15,12818
15600,2014,TONELADAS,101244,15,12819
15600,2015,TONELADAS,541,15,12820
15600,2016,TONELADAS,85210,15,12821
15600,2017,TONELADAS,31195,15,12822
15600,2018,TONELADAS,53926,15,12823
15600,2019,TONELADAS,14713,15,12824
15600,2020,TONELADAS,46035,15,12825
15600,2021,TONELADAS,3680,15,12826
15600,2017,TONELADAS,19435,15,12827
15600,2012,TONELADAS,58638,15,12828
15600,2013,TONELADAS,61078,15,12829
15600,2014,TONELADAS,51296,15,12830
15600,2015,TONELADAS,4645,15,12831
15600,2016,TONELADAS,30995,15,12832
15600,2017,TONELADAS,29747,15,12833
15600,2018,TONELADAS,55332,15,12834
15600,2019,TONELADAS,36603,15,12835
15600,2020,TONELADAS,1585,15,12836
15600,2021,TONELADAS,7319,15,12837
15600,2017,TONELADAS,4219,15,12838
15600,2012,TONELADAS,87900,15,12839
15600,2013,TONELADAS,33622,15,12840
15600,2014,TONELADAS,17938,15,12841
15600,2015,TONELADAS,8915,15,12842
15600,2016,TONELADAS,39401,15,12843
15600,2017,TONELADAS,50898,15,12844
15600,2018,TONELADAS,61540,15,12845
15600,2019,TONELADAS,15709,15,12846
15600,2020,TONELADAS,2661,15,12847
15600,2019,TONELADAS,8241,15,12848
15600,2019,TONELADAS,1166,15,12849
15600,2012,TONELADAS,122990,15,12850
15600,2013,TONELADAS,109545,15,12851
15600,2014,TONELADAS,97418,15,12852
15600,2015,TONELADAS,143980,15,12853
15600,2016,TONELADAS,101161,15,12854
15600,2017,TONELADAS,92753,15,12855
15600,2018,TONELADAS,118649,15,12856
15600,2019,TONELADAS,49330,15,12857
15600,2020,TONELADAS,66572,15,12858
15600,2013,TONELADAS,3121,2,12859
15600,2014,TONELADAS,143,2,12860
15600,2013,TONELADAS,1243,2,12861
15600,2013,TONELADAS,100,2,12862
15600,2013,TONELADAS,210,2,12863
15600,2018,TONELADAS,116,4,12864
15600,2015,METROS CUBICOS,100,7,12865
15600,2013,METROS CUBICOS,2162,7,12866
15600,2014,METROS CUBICOS,257,7,12867
15621,2015,TONELADAS,109,13,12868
15621,2017,TONELADAS,398,13,12869
15621,2012,TONELADAS,168,13,12870
15621,2013,TONELADAS,89,13,12871
15621,2014,TONELADAS,86,13,12872
15621,2016,TONELADAS,110,13,12873
15621,2012,TONELADAS,108,13,12874
15621,2014,TONELADAS,78,13,12875
15621,2014,TONELADAS,96,13,12877
15621,2015,TONELADAS,132,13,12878
15621,2016,TONELADAS,286,13,12879
15621,2013,METROS CUBICOS,250,6,12880
15621,2013,METROS CUBICOS,520,6,12881
15621,2013,METROS CUBICOS,300,6,12882
15621,2014,METROS CUBICOS,150,6,12883
15621,2012,METROS CUBICOS,2650,7,12884
15621,2013,METROS CUBICOS,900,7,12885
15621,2014,METROS CUBICOS,900,7,12886
15621,2015,METROS CUBICOS,918,7,12887
15621,2017,METROS CUBICOS,1100,7,12888
15621,2018,METROS CUBICOS,1454,7,12889
15621,2019,METROS CUBICOS,1734,7,12890
15621,2017,METROS CUBICOS,854,7,12891
15621,2018,METROS CUBICOS,1395,7,12892
15621,2019,METROS CUBICOS,2126,7,12893
15621,2016,METROS CUBICOS,4100,7,12894
15621,2019,METROS CUBICOS,4000,7,12895
15621,2015,METROS CUBICOS,7355,7,12896
15621,2016,METROS CUBICOS,2640,7,12897
15621,2017,METROS CUBICOS,950,7,12898
15621,2019,METROS CUBICOS,1526,7,12899
15621,2019,METROS CUBICOS,812,10,12900
15621,2020,METROS CUBICOS,613,10,12901
15621,2017,METROS CUBICOS,436,10,12902
15621,2018,METROS CUBICOS,522,10,12903
15621,2019,METROS CUBICOS,683,10,12904
15621,2020,METROS CUBICOS,165,10,12905
15621,2019,METROS CUBICOS,712,10,12906
15621,2018,METROS CUBICOS,1479,10,12907
15621,2019,METROS CUBICOS,624,10,12908
15632,2016,TONELADAS,9921,15,12909
15632,2019,TONELADAS,980,15,12910
15632,2020,TONELADAS,5803,15,12911
15632,2016,TONELADAS,9851,15,12912
15632,2018,TONELADAS,500,15,12913
15632,2019,TONELADAS,1720,15,12914
15632,2020,TONELADAS,2721,15,12915
15632,2021,TONELADAS,600,15,12916
15632,2015,TONELADAS,337,15,12917
15632,2016,TONELADAS,2312,15,12918
15632,2019,TONELADAS,950,15,12919
15632,2020,TONELADAS,512,15,12920
15632,2019,TONELADAS,672,15,12921
15632,2015,TONELADAS,3773,15,12922
15632,2016,TONELADAS,2918,15,12923
15632,2018,TONELADAS,950,15,12924
15632,2019,TONELADAS,2285,15,12925
15638,2018,TONELADAS,500,2,12927
15638,2019,TONELADAS,200,2,12928
15638,2020,TONELADAS,250,2,12929
15638,2021,TONELADAS,210,2,12930
15638,2018,TONELADAS,500,2,12931
15638,2019,TONELADAS,210,2,12932
15638,2020,TONELADAS,250,2,12933
15638,2013,TONELADAS,250,2,12935
15638,2014,TONELADAS,470,2,12936
15638,2017,TONELADAS,1200,2,12937
15638,2018,TONELADAS,1020,2,12938
15638,2018,TONELADAS,270,4,12939
15638,2019,TONELADAS,70,4,12940
15638,2020,TONELADAS,180,4,12941
15638,2018,TONELADAS,180,4,12942
15638,2019,TONELADAS,270,4,12943
15638,2020,TONELADAS,210,4,12944
15638,2018,TONELADAS,70,4,12945
15638,2019,TONELADAS,430,4,12946
15638,2020,TONELADAS,300,4,12947
15638,2018,TONELADAS,790,4,12948
15638,2019,TONELADAS,430,4,12949
15638,2020,TONELADAS,310,4,12950
15638,2015,METROS CUBICOS,171,9,12951
15638,2013,METROS CUBICOS,130,9,12952
15638,2013,METROS CUBICOS,130,9,12953
15638,2015,METROS CUBICOS,120,9,12954
15646,2012,TONELADAS,1641,15,12955
15646,2014,TONELADAS,1092,15,12957
15646,2015,TONELADAS,467,15,12959
15646,2016,TONELADAS,570,15,12961
15646,2017,TONELADAS,765,15,12963
15646,2018,TONELADAS,503,15,12965
15646,2019,TONELADAS,866,15,12967
15646,2012,TONELADAS,1739,15,12969
15646,2014,TONELADAS,5728,15,12971
15646,2015,TONELADAS,288,15,12973
15646,2016,TONELADAS,947,15,12975
15646,2017,TONELADAS,361,15,12977
15646,2018,TONELADAS,511,15,12979
15646,2012,TONELADAS,1173,15,12981
15646,2013,TONELADAS,441,15,12983
15646,2014,TONELADAS,583,15,12985
15646,2015,TONELADAS,511,15,12987
15646,2016,TONELADAS,885,15,12989
15646,2017,TONELADAS,690,15,12991
15646,2018,TONELADAS,696,15,12993
15646,2012,TONELADAS,2289,15,12995
15646,2013,TONELADAS,938,15,12997
15646,2014,TONELADAS,939,15,12999
15646,2015,TONELADAS,2537,15,13001
15646,2016,TONELADAS,726,15,13003
15646,2017,TONELADAS,712,15,13005
15646,2018,TONELADAS,1403,15,13007
15646,2019,TONELADAS,5320,15,13009
15646,2012,TONELADAS,160642,15,13010
15646,2013,TONELADAS,9691,15,13011
15646,2014,TONELADAS,1823,15,13012
15646,2015,TONELADAS,15722,15,13013
15646,2016,TONELADAS,65460,15,13014
15646,2017,TONELADAS,70207,15,13015
15646,2018,TONELADAS,98433,15,13016
15646,2019,TONELADAS,27862,15,13017
15646,2020,TONELADAS,122815,15,13018
15646,2021,TONELADAS,8498,15,13019
15646,2017,TONELADAS,8228,15,13020
15646,2012,TONELADAS,118853,15,13021
15646,2013,TONELADAS,145205,15,13022
15646,2015,TONELADAS,82671,15,13023
15646,2016,TONELADAS,99005,15,13024
15646,2017,TONELADAS,98538,15,13025
15646,2018,TONELADAS,106528,15,13026
15646,2019,TONELADAS,53362,15,13027
15646,2020,TONELADAS,9023,15,13028
15646,2017,TONELADAS,28519,15,13029
15646,2018,TONELADAS,118,15,13030
15646,2012,TONELADAS,118095,15,13031
15646,2013,TONELADAS,52517,15,13032
15646,2014,TONELADAS,6728,15,13033
15646,2015,TONELADAS,40874,15,13034
15646,2016,TONELADAS,81964,15,13035
15646,2017,TONELADAS,108995,15,13036
15646,2018,TONELADAS,63956,15,13037
15646,2019,TONELADAS,64204,15,13038
15646,2020,TONELADAS,13898,15,13039
15646,2018,TONELADAS,1101,15,13040
15646,2019,TONELADAS,44893,15,13041
15646,2012,TONELADAS,121597,15,13042
15646,2013,TONELADAS,252698,15,13043
15646,2014,TONELADAS,313400,15,13044
15646,2015,TONELADAS,219366,15,13045
15646,2016,TONELADAS,174963,15,13046
15646,2017,TONELADAS,118808,15,13047
15646,2018,TONELADAS,119286,15,13048
15646,2019,TONELADAS,54363,15,13049
15646,2020,TONELADAS,213047,15,13050
15646,2019,TONELADAS,29,43,13051
15646,2014,METROS CUBICOS,12600,9,13052
15646,2015,METROS CUBICOS,6793,9,13053
15646,2014,METROS CUBICOS,145,9,13054
15646,2015,METROS CUBICOS,15540,9,13055
15646,2014,METROS CUBICOS,21100,9,13056
15646,2015,METROS CUBICOS,26290,9,13057
15646,2013,METROS CUBICOS,150,7,13058
15646,2015,METROS CUBICOS,320,7,13059
15646,2017,METROS CUBICOS,5065,7,13060
15646,2018,METROS CUBICOS,2400,7,13061
15646,2019,METROS CUBICOS,3894,7,13062
15646,2013,METROS CUBICOS,360,7,13063
15646,2017,METROS CUBICOS,3859,7,13064
15646,2018,METROS CUBICOS,3990,7,13065
15646,2019,METROS CUBICOS,3879,7,13066
15646,2021,METROS CUBICOS,3495,7,13067
15646,2014,METROS CUBICOS,958,7,13068
15646,2016,METROS CUBICOS,10165,7,13069
15646,2019,METROS CUBICOS,4343,7,13070
15646,2020,METROS CUBICOS,3841,7,13071
15646,2013,METROS CUBICOS,5835,7,13072
15646,2014,METROS CUBICOS,5690,7,13073
15646,2015,METROS CUBICOS,17542,7,13074
15646,2016,METROS CUBICOS,12617,7,13075
15646,2017,METROS CUBICOS,16653,7,13076
15646,2018,METROS CUBICOS,12968,7,13077
15646,2019,METROS CUBICOS,2412,7,13078
15646,2020,METROS CUBICOS,4061,7,13079
15646,2017,METROS CUBICOS,21541,10,13080
15646,2018,METROS CUBICOS,486,10,13081
15646,2019,METROS CUBICOS,24001,10,13082
15646,2020,METROS CUBICOS,21634,10,13083
15646,2021,METROS CUBICOS,7002,10,13084
15646,2017,METROS CUBICOS,23205,10,13085
15646,2018,METROS CUBICOS,1027,10,13086
15646,2019,METROS CUBICOS,40660,10,13087
15646,2021,METROS CUBICOS,10020,10,13088
15646,2016,METROS CUBICOS,16045,10,13089
15646,2019,METROS CUBICOS,48639,10,13090
15646,2020,METROS CUBICOS,20783,10,13091
15646,2016,METROS CUBICOS,33735,10,13092
15646,2017,METROS CUBICOS,27032,10,13093
15646,2018,METROS CUBICOS,101618,10,13094
15646,2019,METROS CUBICOS,7897,10,13095
15646,2020,METROS CUBICOS,5029,10,13096
15667,2017,METROS CUBICOS,2650,5,13097
15667,2013,METROS CUBICOS,350,5,13099
15667,2017,METROS CUBICOS,322,5,13103
15667,2018,METROS CUBICOS,1368,5,13104
15667,2012,METROS CUBICOS,998,6,13106
15667,2012,METROS CUBICOS,1100,8,13107
15667,2012,METROS CUBICOS,742,8,13108
15667,2013,METROS CUBICOS,2672,8,13109
15667,2012,METROS CUBICOS,2400,19,13110
15667,2013,METROS CUBICOS,1815,19,13111
15667,2016,METROS CUBICOS,120,27,13112
15667,2013,METROS CUBICOS,1800,19,13113
15667,2013,METROS CUBICOS,1200,19,13114
15667,2012,METROS CUBICOS,9048,19,13115
15667,2015,METROS CUBICOS,620,19,13116
15667,2012,METROS CUBICOS,180,7,13117
15667,2017,METROS CUBICOS,1130,10,13118
15667,2019,METROS CUBICOS,1047,10,13119
15667,2020,METROS CUBICOS,28895,10,13120
15667,2021,METROS CUBICOS,6560,10,13121
15667,2016,METROS CUBICOS,100,10,13122
15667,2017,METROS CUBICOS,1490,10,13123
15667,2018,METROS CUBICOS,360,10,13124
15667,2019,METROS CUBICOS,5349,10,13125
15667,2020,METROS CUBICOS,32634,10,13126
15667,2021,METROS CUBICOS,9902,10,13127
15667,2016,METROS CUBICOS,490,10,13128
15667,2018,METROS CUBICOS,9297,10,13129
15667,2019,METROS CUBICOS,4462,10,13130
15667,2020,METROS CUBICOS,5200,10,13131
15667,2012,METROS CUBICOS,627,10,13132
15667,2013,METROS CUBICOS,550,10,13133
15667,2014,METROS CUBICOS,400,10,13134
15667,2015,METROS CUBICOS,1140,10,13135
15667,2016,METROS CUBICOS,885,10,13136
15667,2017,METROS CUBICOS,4000,10,13137
15667,2018,METROS CUBICOS,47581,10,13138
15667,2019,METROS CUBICOS,61713,10,13139
15667,2020,METROS CUBICOS,37566,10,13140
15673,2018,TONELADAS,573,15,13141
15673,2019,TONELADAS,2032,15,13142
15673,2012,TONELADAS,29800,15,13143
15673,2013,TONELADAS,15188,15,13144
15673,2014,TONELADAS,2425,15,13145
15673,2015,TONELADAS,5690,15,13146
15673,2016,TONELADAS,4572,15,13147
15673,2018,TONELADAS,7598,15,13148
15673,2019,TONELADAS,7113,15,13149
15673,2020,TONELADAS,8254,15,13150
15673,2021,TONELADAS,2115,15,13151
15673,2017,TONELADAS,6764,15,13152
15673,2019,TONELADAS,1620,15,13153
15673,2012,TONELADAS,8247,15,13154
15673,2013,TONELADAS,822,15,13155
15673,2015,TONELADAS,3834,15,13156
15673,2016,TONELADAS,3242,15,13157
15673,2017,TONELADAS,5571,15,13158
15673,2018,TONELADAS,5344,15,13159
15673,2019,TONELADAS,2219,15,13160
15673,2020,TONELADAS,464,15,13161
15673,2021,TONELADAS,5831,15,13162
15673,2017,TONELADAS,2376,15,13163
15673,2018,TONELADAS,2184,15,13164
15673,2012,TONELADAS,21678,15,13165
15673,2013,TONELADAS,13901,15,13166
15673,2014,TONELADAS,10486,15,13167
15673,2015,TONELADAS,5703,15,13168
15673,2016,TONELADAS,7299,15,13169
15673,2017,TONELADAS,7444,15,13170
15673,2018,TONELADAS,10532,15,13171
15673,2019,TONELADAS,8877,15,13172
15673,2020,TONELADAS,5476,15,13173
15673,2017,TONELADAS,1505,15,13174
15673,2018,TONELADAS,2211,15,13175
15673,2019,TONELADAS,3017,15,13176
15673,2019,TONELADAS,2278,15,13177
15673,2012,TONELADAS,34252,15,13178
15673,2013,TONELADAS,58597,15,13179
15673,2014,TONELADAS,9578,15,13180
15673,2015,TONELADAS,20561,15,13181
15673,2016,TONELADAS,10849,15,13182
15673,2017,TONELADAS,10234,15,13183
15673,2018,TONELADAS,11084,15,13184
15673,2019,TONELADAS,13030,15,13185
15673,2020,TONELADAS,11983,15,13186
15681,2018,QUILATES,115000,36,13191
15681,2019,QUILATES,341,36,13192
15681,2018,QUILATES,1217,36,13193
15681,2019,QUILATES,681,36,13194
15681,2019,QUILATES,11642,36,13195
15681,2016,QUILATES,47500,36,13196
15681,2016,QUILATES,4212,36,13197
15681,2018,QUILATES,440,36,13198
15681,2017,QUILATES,28,37,13199
15681,2018,QUILATES,3234,37,13200
15681,2019,QUILATES,4360,37,13201
15681,2020,QUILATES,285,37,13202
15681,2018,QUILATES,8483,37,13203
15681,2019,QUILATES,782,37,13204
15681,2020,QUILATES,1022,37,13205
15681,2017,QUILATES,5489,37,13206
15681,2018,QUILATES,1510,37,13207
15681,2019,QUILATES,551,37,13208
15681,2021,QUILATES,53600,37,13209
15681,2018,QUILATES,4270,37,13210
15681,2019,QUILATES,29257,37,13211
15681,2018,QUILATES,27662,37,13213
15681,2019,QUILATES,8469,37,13214
15681,2016,QUILATES,3145,37,13216
15681,2017,QUILATES,3048,37,13217
15681,2018,QUILATES,494,37,13218
15681,2019,QUILATES,2929,37,13219
15681,2018,QUILATES,960,37,13220
15681,2017,QUILATES,3848,37,13221
15681,2018,QUILATES,5372,37,13222
15681,2016,QUILATES,9600,37,13223
15681,2018,QUILATES,1538,37,13224
15681,2019,QUILATES,500,37,13225
15681,2020,QUILATES,4445,37,13226
15681,2017,QUILATES,5285,37,13227
15681,2018,QUILATES,1069,37,13228
15681,2019,QUILATES,5150,37,13229
15681,2020,QUILATES,468,37,13230
15681,2017,QUILATES,2953,37,13231
15681,2018,QUILATES,800,37,13232
15681,2020,QUILATES,63,37,13233
15681,2012,QUILATES,4000,37,13234
15681,2013,QUILATES,600,37,13235
15681,2015,QUILATES,8217,37,13236
15681,2016,QUILATES,18060,37,13237
15681,2017,QUILATES,3,37,13238
15681,2018,QUILATES,3505,37,13239
15681,2019,QUILATES,17683,37,13240
15681,2020,QUILATES,5,37,13241
15681,2019,QUILATES,1,38,13242
15681,2017,QUILATES,185,38,13243
15681,2018,QUILATES,64,38,13244
15681,2020,QUILATES,2,38,13245
15681,2019,QUILATES,3,38,13246
15681,2017,QUILATES,145,38,13247
15681,2016,QUILATES,83,38,13248
15681,2016,QUILATES,650,38,13249
15681,2017,QUILATES,4395,39,13250
15681,2018,QUILATES,6028,39,13251
15681,2019,QUILATES,5560,39,13252
15681,2020,QUILATES,2490,39,13253
15681,2021,QUILATES,102,39,13254
15681,2017,QUILATES,10629,39,13255
15681,2018,QUILATES,15142,39,13256
15681,2019,QUILATES,6836,39,13257
15681,2021,QUILATES,1201,39,13258
15681,2017,QUILATES,7155,39,13259
15681,2018,QUILATES,1991,39,13260
15681,2019,QUILATES,1350,39,13261
15681,2020,QUILATES,622,39,13262
15681,2021,QUILATES,2368,39,13263
15681,2017,QUILATES,1896,39,13264
15681,2018,QUILATES,3651,39,13265
15681,2019,QUILATES,3444,39,13266
15681,2021,QUILATES,1729,39,13267
15681,2017,QUILATES,5550,39,13268
15681,2018,QUILATES,5656,39,13269
15681,2019,QUILATES,8457,39,13270
15681,2021,QUILATES,283,39,13271
15681,2017,QUILATES,4406,39,13272
15681,2018,QUILATES,8521,39,13273
15681,2019,QUILATES,4507,39,13274
15681,2021,QUILATES,241,39,13275
15681,2017,QUILATES,3461,39,13276
15681,2018,QUILATES,1624,39,13277
15681,2019,QUILATES,2229,39,13278
15681,2020,QUILATES,3649,39,13279
15681,2017,QUILATES,13123,39,13280
15681,2018,QUILATES,8743,39,13281
15681,2019,QUILATES,1721,39,13282
15681,2020,QUILATES,421,39,13283
15681,2016,QUILATES,5921,39,13284
15681,2017,QUILATES,11032,39,13285
15681,2018,QUILATES,5101,39,13286
15681,2019,QUILATES,3196,39,13287
15681,2020,QUILATES,268,39,13288
15681,2016,QUILATES,15737,39,13289
15681,2017,QUILATES,4461,39,13290
15681,2018,QUILATES,3579,39,13291
15681,2019,QUILATES,168,39,13292
15681,2020,QUILATES,2726,39,13293
15681,2017,QUILATES,4032,39,13294
15681,2018,QUILATES,3671,39,13295
15681,2019,QUILATES,577,39,13296
15681,2020,QUILATES,2307,39,13297
15681,2016,QUILATES,10905,39,13298
15681,2017,QUILATES,5772,39,13299
15681,2018,QUILATES,4060,39,13300
15681,2019,QUILATES,2421,39,13301
15681,2020,QUILATES,1269,39,13302
15686,2013,TONELADAS,36540,13,13303
15686,2013,TONELADAS,1175,13,13304
15686,2013,TONELADAS,1025,13,13305
15686,2012,TONELADAS,2300,13,13306
15686,2013,TONELADAS,1375,13,13307
15686,2015,TONELADAS,10342,13,13308
15686,2016,TONELADAS,171,13,13309
15690,2012,TONELADAS,3648,15,13310
15690,2013,TONELADAS,11,15,13311
15690,2014,TONELADAS,7,15,13312
15690,2015,TONELADAS,6,15,13313
15690,2015,TONELADAS,4269,14,13314
15690,2015,TONELADAS,4004,14,13315
15690,2017,METROS CUBICOS,70,5,13316
15690,2019,METROS CUBICOS,300,5,13317
15690,2019,METROS CUBICOS,345,5,13318
15690,2012,METROS CUBICOS,366,5,13319
15690,2015,METROS CUBICOS,320,5,13320
15690,2016,METROS CUBICOS,370,5,13321
15690,2017,METROS CUBICOS,70,5,13322
15690,2018,METROS CUBICOS,226,5,13323
15690,2019,METROS CUBICOS,300,5,13324
15690,2013,METROS CUBICOS,180,6,13325
15690,2014,METROS CUBICOS,130,8,13326
15690,2014,METROS CUBICOS,140,8,13327
15690,2013,METROS CUBICOS,120,8,13328
15690,2015,METROS CUBICOS,54,9,13329
15690,2015,METROS CUBICOS,60,9,13330
15690,2013,METROS CUBICOS,60,19,13331
15690,2014,METROS CUBICOS,270,19,13332
15690,2013,METROS CUBICOS,126,19,13333
15690,2014,METROS CUBICOS,250,19,13334
15690,2013,METROS CUBICOS,60,19,13335
15690,2014,METROS CUBICOS,580,19,13336
15690,2013,METROS CUBICOS,240,19,13337
15690,2015,METROS CUBICOS,60,19,13338
15690,2016,METROS CUBICOS,120,19,13339
15690,2017,METROS CUBICOS,136,10,13340
15690,2021,METROS CUBICOS,300,10,13341
15690,2017,METROS CUBICOS,160,10,13342
15690,2019,METROS CUBICOS,200,10,13343
15690,2016,METROS CUBICOS,60,10,13344
15690,2019,METROS CUBICOS,325,10,13345
15690,2013,METROS CUBICOS,150,10,13346
15690,2015,METROS CUBICOS,430,10,13347
15690,2016,METROS CUBICOS,350,10,13348
15690,2018,METROS CUBICOS,125,10,13349
15690,2019,METROS CUBICOS,250,10,13350
15690,2020,METROS CUBICOS,650,10,13351
15693,2017,METROS CUBICOS,280,5,13352
15693,2018,METROS CUBICOS,432,5,13353
15693,2019,METROS CUBICOS,350,5,13354
15693,2020,METROS CUBICOS,53,5,13355
15693,2016,METROS CUBICOS,300,5,13356
15693,2017,METROS CUBICOS,300,5,13357
15693,2018,METROS CUBICOS,300,5,13358
15693,2019,METROS CUBICOS,237,5,13359
15693,2016,METROS CUBICOS,220,5,13360
15693,2019,METROS CUBICOS,121,5,13361
15693,2020,METROS CUBICOS,43,5,13362
15693,2013,METROS CUBICOS,830,5,13363
15693,2014,METROS CUBICOS,810,5,13364
15693,2015,METROS CUBICOS,270,5,13365
15693,2016,METROS CUBICOS,680,5,13366
15693,2017,METROS CUBICOS,740,5,13367
15693,2018,METROS CUBICOS,394,5,13368
15693,2019,METROS CUBICOS,178,5,13369
15693,2020,METROS CUBICOS,58,5,13370
15693,2015,METROS CUBICOS,495,6,13371
15693,2015,METROS CUBICOS,824,6,13372
15720,2012,TONELADAS,15508,15,13373
15720,2015,TONELADAS,2510,15,13375
15720,2016,TONELADAS,1139,15,13377
15720,2017,TONELADAS,760,15,13379
15720,2018,TONELADAS,330,15,13381
15720,2019,TONELADAS,846,15,13383
15720,2020,TONELADAS,10945,15,13385
15720,2012,TONELADAS,11963,15,13387
15720,2013,TONELADAS,5044,15,13389
15720,2015,TONELADAS,2018,15,13391
15720,2016,TONELADAS,1059,15,13393
15720,2017,TONELADAS,1817,15,13395
15720,2018,TONELADAS,974,15,13397
15720,2019,TONELADAS,1835,15,13399
15720,2020,TONELADAS,13632,15,13401
15720,2012,TONELADAS,25975,15,13403
15720,2013,TONELADAS,12087,15,13405
15720,2015,TONELADAS,1985,15,13407
15720,2016,TONELADAS,1056,15,13409
15720,2017,TONELADAS,2010,15,13411
15720,2018,TONELADAS,935,15,13413
15720,2020,TONELADAS,16636,15,13416
15720,2019,TONELADAS,10261,15,13418
15720,2012,TONELADAS,24987,15,13419
15720,2013,TONELADAS,7063,15,13421
15720,2014,TONELADAS,526,15,13423
15720,2015,TONELADAS,2447,15,13425
15720,2016,TONELADAS,1246,15,13427
15720,2017,TONELADAS,2290,15,13429
15720,2018,TONELADAS,786,15,13431
15720,2019,TONELADAS,12220,15,13433
15720,2012,TONELADAS,1243,15,13435
15720,2013,TONELADAS,79,15,13436
15720,2019,TONELADAS,313,15,13437
15720,2012,TONELADAS,2053,15,13438
15720,2013,TONELADAS,153,15,13439
15720,2015,TONELADAS,151,15,13440
15720,2016,TONELADAS,876,15,13441
15720,2018,TONELADAS,234,15,13442
15720,2019,TONELADAS,1142,15,13443
15720,2013,TONELADAS,601,15,13444
15720,2019,TONELADAS,142,15,13445
15720,2013,TONELADAS,1584,15,13446
15720,2014,TONELADAS,512,15,13447
15720,2015,TONELADAS,2921,15,13448
15720,2016,TONELADAS,1412,15,13449
15720,2018,TONELADAS,585,15,13450
15720,2013,METROS CUBICOS,111,18,13451
15723,2018,TONELADAS,3191,15,13452
15723,2019,TONELADAS,2250,15,13454
15723,2020,TONELADAS,3564,15,13456
15723,2018,TONELADAS,3842,15,13458
15723,2019,TONELADAS,4343,15,13460
15723,2020,TONELADAS,3415,15,13462
15723,2018,TONELADAS,3005,15,13464
15723,2020,TONELADAS,4612,15,13467
15723,2019,TONELADAS,6029,15,13469
15723,2018,TONELADAS,2337,15,13470
15723,2019,TONELADAS,5356,15,13472
15723,2018,TONELADAS,1647,15,13474
15723,2019,TONELADAS,3304,15,13475
15723,2012,TONELADAS,5225,15,13476
15723,2013,TONELADAS,1265,15,13477
15723,2014,TONELADAS,621,15,13478
15723,2015,TONELADAS,8401,15,13479
15723,2016,TONELADAS,4062,15,13480
